NodeName,OAGName,Name,City,density,R0,p_outbreak_from_one
TRI,Tri-City Airport TN USA,Tri-Cities Regional,Tri-City,230.6063105714286,0.051340345420195395,0.0
TRG,Tauranga New Zealand,Tauranga Airport,Tauranga,500.570626173913,0.11144304243578788,0.0
TRF,Oslo(Sandefjord-Torp) Norway,Sandefjord Airport,Oslo,224.9317054166667,0.050076996693758626,0.0
TRD,Trondheim Norway,Vaernes Airport,Trondheim,304.22322060416667,0.06772982574483527,0.0
TRC,Torreon Mexico,Torreon Airport,Torreon,1816.3298227586206,0.40437315122192224,0.0
TPQ,Tepic Mexico,Tepic Airport,Tepic,885.8836889655172,0.1972260623783711,0.0
TPP,Tarapoto Peru,Tarapoto Airport,Tarapoto,255.8345103448276,0.056956950132731284,0.0
TPA,Tampa(Intl) FL USA,Tampa International Airport,Tampa,1741.4964615384613,0.38771284992974575,0.0
TTJ,Tottori Japan,Tottori Airport,Tottori,378.3091275862069,0.08422371980090568,0.0
TTT,Taitung Chinese Taipei,Taitung Airport,Taitung,887.2140103448277,0.19752223449510298,0.0
TUC,Tucuman TU Argentina,Benj Matienzo Airport,Tucuman,1215.7636927586207,0.27066790922109857,0.0
TUF,Tours France,St Symphorien Airport,Tours,677.8183205714286,0.150904052122611,0.0
UDI,Uberlandia MG Brazil,Eduardo Gomes Airport,Uberlandia,1193.6433335172412,0.26574320927920575,0.0
UCT,Ukhta Russian Fed.,Ukhta Airport,Ukhta,6.947356246153846,0.0015467038545079693,0.0
UBP,Ubon Ratchathani Thailand,Muang Ubon Airport,Ubon Ratchathani,295.6686793103448,0.06582531105983881,0.0
UBJ,Ube Japan,Ube Airport,Ube,1425.1074172413794,0.3172745224567151,0.0
UBA,Uberaba MG Brazil,Uberaba Airport,Uberaba,573.4404273103447,0.127666192408462,0.0
UAS,Samburu Kenya,Samburu Airport,Samburu,589.3067379310345,0.13119854096298267,0.0
UAQ,San Juan SJ Argentina,San Juan Airport,San Juan,659.8689997586205,0.14690795883139104,0.0
TZX,Trabzon Turkey,Trabzon Airport,Trabzon,970.1190173913046,0.21597954248586362,0.0
TYS,Knoxville TN USA,Mc Ghee Tyson Airport,Knoxville,565.568824137931,0.12591372160711656,0.0
TXN,Tunxi China,Tunxi Airport,Tunxi,657.914479310345,0.14647282002405898,0.0
TXL,Berlin(Tegel) Germany,Tegel Airport,Berlin,2261.4905806666666,0.5034801835571713,0.0
TWU,Tawau Sabah Malaysia,Tawau Airport,Tawau,151.456535862069,0.03371907233603795,0.0
TWB,Toowoomba QL Australia,Toowoomba Airport,Toowoomba,212.63259672413795,0.0473388214587866,0.0
TUU,Tabuk Saudi Arabia,Tabuk Airport,Tabuk,12.862709999999998,0.0028636509243976428,0.0
TUS,Tucson AZ USA,Tucson International Airport,Tucson,994.2907103448277,0.2213609349661895,0.0
TUL,Tulsa OK USA,Tulsa International Airport,Tulsa,723.0250606657144,0.16096851933519726,0.0
TUG,Tuguegarao Philippines,Tuguegarao Airport,Tuguegarao,593.0535724137931,0.13203270623842747,0.0
VNS,Varanasi India,Varanasi Airport,Varanasi,2692.1810344827586,0.5993656630711846,0.0
VOG,Volgograd Gumrak Russian Fed.,Volgograd Airport,Volgograd,518.94818875,0.11553447604963653,0.0
VOZ,Voronezh Chertovitskoye Russian Fed.,Voronezh Airport,Voronezh,922.0474617777779,0.2052772756486335,0.0
YQB,Quebec City QC Canada,Quebec Airport,Quebec,1413.5539894285714,0.3147023596515124,0.0
YUS,Yushu Xian China,,Yushu ,40.19611975862069,0.008948942758094719,0.0
YUL,Montreal(P.E. Trudeau) QC Canada,Pierre Elliott Trudeau International Airport,Montreal,4319.580377142857,0.9616768425949948,0.0
YUD,Umiujaq QC Canada,Umiujag Airport,Umiujag,7.4706628375,0.0016632086504686802,0.0
YSJ,Saint John NB Canada,Saint John Airport,Saint John,265.86396140000005,0.059189826935935705,0.0
YSB,Sudbury ON Canada,Sudbury Airport,Sudbury,234.416958,0.052188717499747996,0.0
YQT,Thunder Bay ON Canada,Thunder Bay Airport,Thunder Bay,270.7278381,0.060272681560514116,0.0
YQR,Regina SK Canada,Regina Airport,Regina,370.0560971377778,0.08238633108012086,0.0
YQG,Windsor ON Canada,Windsor Airport,Windsor,1250.5764917142856,0.278418352472191,0.0
YOW,Ottawa ON Canada,Ottawa/Macdonald-Cartier International Airport,Ottawa,1676.1851047999996,0.37317245159240003,0.0
YIH,Yichang China,Yichang Airport,Yichang,1794.4357758620688,0.3994988356512442,0.0
YNZ,Yancheng China,Yancheng Airport,Yancheng,1613.6876103448278,0.35925850905858797,0.0
YNJ,Yanji China,Yanji Airport,Yanji,991.5248645714285,0.22074516917455336,0.0
YNB,Yanbo Saudi Arabia,Yanbu Airport,Yanbu,23.797062758620683,0.0052979878086867275,0.0
YLW,Kelowna BC Canada,Kelowna Airport,Kelowna,322.73164142056675,0.0718503925911705,0.0
YLH,Lansdowne House ON Canada,Lansdowne House Airport,Lansdowne House,0.0,0.0,0.0
YKS,Yakutsk Russian Fed.,Yakutsk Airport,Yakutsk,79.99807218181819,0.017810131251772998,0.0
YKF,Kitchener/Waterloo ON Canada,Kitchener-Waterloo Regional Airport,Kitchener,2112.9971128571433,0.47042078500431944,0.0
YIW,Yiwu China,Yiwu Airport,Yiwu,1575.5130620689656,0.350759632814108,0.0
YVR,Vancouver(Intl) BC Canada,Vancouver International Airport,Vancouver,3067.820102393939,0.6829949421316408,0.0
YWG,Winnipeg (Richardson Intl) MB Canada,Winnipeg James Armstrong Richardson International ,Winnipeg,1196.1181841777777,0.2662941902452534,0.0
YXE,Saskatoon (Diefenbaker Intl) SK Canada,Saskatoon Airport,Saskatoon,469.08041828888884,0.10443231429844953,0.0
YXU,London ON Canada,Metropolitan Area Airport,London,735.4810505428571,0.1637416213429365,0.0
ZRH,Zurich Switzerland,Zurich Airport,Zurich,1874.792845714286,0.417388891274374,0.0
ZOS,Osorno Chile,Canal Balo Airport,Osorno,124.3849042857143,0.02769206070407388,0.0
ZLO,Manzanillo Mexico,Manzanillo Airport,Manzanillo,796.044988,0.17722509220438856,0.0
ZIG,Ziguinchor Senegal,Ziguinchor Airport,Ziguinchor,189.095691724138,0.042098753093666855,0.0
ZHY,Zhongwei China,,Zhongwei ,448.74533114285714,0.09990507306363662,0.0
ZHA,Zhanjiang China,Zhanjiang Airport,Zhanjiang,2535.609071428572,0.5645077329200052,0.0
ZCO,Temuco Chile,Temuco Airport,Temuco,393.7159348571428,0.08765376820310335,0.0
ZCL,Zacatecas Mexico,La Calera Airport,Zacatecas,663.3207614482758,0.14767643145911738,0.0
ZAZ,Zaragoza Spain,Zaragoza Airport,Zaragoza,651.7695394285714,0.1451047597340572,0.0
ZAT,Zhaotong China,Zhaotong Airport,Zhaotong,970.0442137931035,0.21596288881077208,0.0
ZAM,Zamboanga Philippines,Zamboanga Airport,Zamboanga,1958.3184466666662,0.435984363331052,0.0
ZAL,Valdivia Chile,Pichoy Airport,Valdivia,168.62839352941174,0.03754207744792423,0.0
ZAH,Zahedan International Iran,Zahedan Airport,Zahedan,16.879725862068966,0.0037579672221866624,0.0
ZAG,Zagreb Croatia,Pleso Airport,Zagreb,592.3004642857143,0.1318650402654603,0.0
YYT,St. Johns NL Canada,St. Johns International Airport',St. Johns',406.3381284838709,0.09046387248494643,0.0
YYC,Calgary AB Canada,Calgary International Airport,Calgary,1023.3233067533333,0.2278245201315925,0.0
YXX,Abbotsford BC Canada,Abbotsford Airport,Abbotsford,3111.335536764706,0.6926828705589637,0.0
YIN,Yining China,Yining Airport,Yining,981.0214517142858,0.21840677330481156,0.0
YHZ,Halifax(Intl) NS Canada,Halifax International Airport,Halifax,732.7796672058822,0.1631402069528056,0.0
VPY,Chimoio Mozambique,Chimoio Airport,Chimoio,660.5202231034482,0.1470529419907257,0.0
VVO,Vladivostok Knevichi Russian Fed.,Vladivostok Airport,Vladivostok,613.3959472727273,0.13656156995137989,0.0
WNP,Naga Philippines,Naga Airport,Naga,1005.273272,0.22380600469380432,0.0
WLG,Wellington New Zealand,Wellington International Airport,Wellington,595.3459826999999,0.13254307013804076,0.0
WJU,Won-Ju Rep. of Korea,Wonju Airport,Wonju,1068.286162857143,0.23783469096225202,0.0
WEH,Weihai China,Weihai Airport,Weihai,3044.9656909090904,0.6779068186665894,0.0
WEF,Weifang China,Weifang Airport,Weifang,2138.0045571428573,0.4759882424798909,0.0
WDH,Windhoek Namibia,Hosea Kutako International Airport,Windhoek,742.5605160413793,0.1653177369452539,0.0
WAW,Warsaw(F. Chopin) Poland,Frederic Chopin Airport,Warsaw,3005.0348111111107,0.6690169268128902,0.0
VXC,Lichinga Mozambique,Lichinga Airport,Lichinga,435.96431172413793,0.0970596090771859,0.0
VVI,Santa Cruz(Intl) Bolivia,Viru Viru International Airport,Santa Cruz,444.60193537931036,0.09898262055491755,0.0
YHU,Montreal(St.Hubert) QC Canada,St. Hubert Airport,Montreal,4319.580377142857,0.9616768425949948,0.0
VVC,Villavicencio Colombia,La Vanguardia Airport,Villavicencio,2958.5968402758617,0.6586783482311207,0.0
VUP,Valledupar Colombia,Valledupar Airport,Valledupar,118.86253620689655,0.026462604823177048,0.0
VTU,Las Tunas Cuba,Las Tunas Airport,Las Tunas,300.7699924137931,0.06696102662711285,0.0
VTE,Vientiane Laos,Wattay,Vientiane,1156.6394655172414,0.25750496393242517,0.0
VST,Stockhom(Vasteras) Sweden,Vasteras/Hasslo Airport,Stockholm,333.00757872727274,0.07413814512289989,0.0
VSG,Luhansk International Ukraine,Lugansk Airport,Lugansk,504.5513540000001,0.11232927985534798,0.0
VSA,Villahermosa Mexico,Capitan Carlos Perez Airport,Villahermosa,1308.6690431034485,0.29135161369678475,0.0
VRN,Verona (Villafranca) Italy,Verona Airport,Verona,882.4015825714285,0.19645083404823827,0.0
WNS,Nawab Shah Pakistan,Nawabshah Airport,Nawabshah,780.0730896551723,0.17366923644307927,0.0
WRO,Wroclaw Poland,Strachowice Airport,Wroclaw,806.317143111111,0.17951200269832718,0.0
WUS,Wuyishan China,Fujian Province Airport,Wuyishan,306.9725168965517,0.06834190709232203,0.0
WUX,Wuxi China,Wuxi Airport,Wuxi,2787.005296551724,0.620476578712532,0.0
YHM,Hamilton(Munro Intl) ON Canada,Hamilton Airport,Hamilton,2580.780423147059,0.5745643215475135,0.0
YGK,Kingston ON Canada,Kingston Airport,Kingston,351.7126304,0.07830248829113669,0.0
YGJ,Yonago Japan,Miho Airport,Yonago,724.5789692307692,0.16131446911551173,0.0
YES,Yasouj Iran,Yasouj Airport,Yasouj,41.76285379310345,0.009297747898390335,0.0
YEG,Edmonton(Intl) AB Canada,Edmonton International Airport,Edmonton,1602.3441751111116,0.3567330973224238,0.0
YCU,Yun Cheng China,Zhangxiao,Yuncheng,1023.5159413793104,0.2278674067647165,0.0
YBP,Yibin China,Yibin Airport,Yibin,1267.0480965517243,0.2820854588921479,0.0
XUZ,Xuzhou China,Xuzhou Airport,Xuzhou,3310.4776965517244,0.7370182889863899,0.0
XRY,Jerez De La Frontera Spain,La Parra Airport,Jerez De La Frontera,3414.822936842105,0.7602488791041833,0.0
XNN,Xining China,Xining Airport,Xining,2190.670111428571,0.48771328045510753,0.0
XIL,Xilinhot China,Xilinhot Airport,Xilinhot,272.44328357142854,0.06065459462626854,0.0
XIC,Xichang China,Xichang Airport,Xichang,894.6719013793102,0.1991825997334511,0.0
XFN,Xiangfan China,Xiangfan Airport,Xiangfan,2229.8416931034485,0.4964341282448331,0.0
XBJ,Birjand Iran,Birjand Airport,Birjand,13.646756206896548,0.0030382047039005447,0.0
XAP,Chapeco SC Brazil,Chapeco Airport,Chapeco,408.908955,0.09103622074821126,0.0
WXN,Wanxian China,Wanxian Airport,Wanxian,1129.908675862069,0.2515538346209571,0.0
WUZ,Wuzhou China,Changzhoudao Airport,Wuzhou,1049.337279310345,0.23361606301486834,0.0
TOY,Toyama Japan,Toyama Airport,Toyama,753.82778125,0.16782619079596656,0.0
TOM,Tombouctou Mali,Tombouctou Airport,Tombouctou,182.74412082413792,0.040684690125663815,0.0
TOL,Toledo OH USA,Express Airport,Toledo,776.7770385714285,0.1729354299798359,0.0
SJE,San Jose Del Guaviaro Colombia,San Jose Del Gua Airport,San Jose Del Gua,13.566680137931035,0.0030203772080683896,0.0
SKP,Skopje Macedonia,Skopje Airport,Skopje,615.8006711428571,0.137096938449435,0.0
SKO,Sokoto Nigeria,Sokoto Airport,Sokoto,1398.1768620689656,0.3112789189474994,0.0
SKG,Thessaloniki Greece,Makedonia Airport,Thessaloniki,2558.1021818181816,0.569515419197608,0.0
SKD,Samarkand Uzbekistan,Samarkand Airport,Samarkand,151.4168831428571,0.033710244371633405,0.0
SJU,San Juan(Intl) Puerto Rico,Luis Munoz Marin International Airport,San Juan,2212.997095454545,0.4926839816871956,0.0
SJP,Sao Jose Do Rio Preto SP Brazil,Sao Jose Do Rio Preto Airport,Sao Jose Do Rio Preto,846.3396636896551,0.1884222967227957,0.0
SJO,San Jose(Santamaria) Costa Rica,Juan Santamaria International Airport,San Jose,2419.6364448275863,0.5386885144683153,0.0
SJJ,Sarajevo Intl Bosnia & Herzegovina,Butmir Airport,Sarajevo,652.6165398571428,0.14529332913819082,0.0
SJC,San Jose Norman Y. Mineta Intl CA USA,Norman Y. Mineta San Jose International Airport,San Jose,3702.4802707142853,0.8242906082617893,0.0
SFN,Santa Fe SF Argentina,Santa Fe Airport,Santa Fe,170.1791496551724,0.03788732539435619,0.0
SIP,Simferopol International Ukraine,Simferopol Airport,Simferopol,894.4566830769231,0.19913468525115477,0.0
SHY,Shinyanga Tanzania,Shinyanga Airport,Shinyanga,306.70419999999996,0.06828217116351372,0.0
SHV,Shreveport LA USA,Shreveport Regional Airport,Shreveport,534.1990958620689,0.11892981608679656,0.0
SHP,Qinhuangdao China,Qinhuangdao Airport,Qinhuangdao,2996.077492592592,0.6670227410265605,0.0
SHL,Shillong India,Shillong Airport,Shillong,1395.691970689655,0.3107257025960936,0.0
SHJ,Sharjah U.A. Emirates,Sharjah Airport,Sharjah,1203.1601235294117,0.26786195132622775,0.0
SGF,Springfield MO USA,Springfield-Branson Regional Airport,Springfield,449.4971785714286,0.10007245836454402,0.0
SGC,Surgut Russian Fed.,Surgut Airport,Surgut,3.247283818181819,0.0007229493091049923,0.0
SKT,Sialkot Pakistan,Sialkot Airport,Sialkot,3082.4948482758623,0.6862620102386003,0.0
SKZ,Sukkur Pakistan,Sukkur Airport,Sukkur,1238.6323344827588,0.2757592007928627,0.0
SLA,Salta SA Argentina,Gen Belgrano Airport,Salta,159.4548919310345,0.03549976238895484,0.0
SLC,Salt Lake City UT USA,Salt Lake City International Airport,Salt Lake City,1462.422826139394,0.32558212677843856,0.0
SRG,Semarang Indonesia,Achmad Uani Airport,Semarang,3828.966947368421,0.8524505907635018,0.0
SRE,Sucre Bolivia,Sucre Airport,Sucre,127.70243931034484,0.02843065018016444,0.0
SPU,Split Croatia,Split Airport,Split,896.6977125925928,0.1996336101467755,0.0
SPS,Wichita Falls TX USA,Sheppard Air Force Base,Wichita Falls,192.83210110344825,0.04293059740742265,0.0
SPI,Springfield IL USA,Capital Airport,Springfield,301.39694228571426,0.0671006057344921,0.0
SOU,Southampton England UK,Southampton Airport,Southampton,2062.4211361111106,0.45916095386756134,0.0
SOQ,Sorong Indonesia,Jefman Airport,Sorong,457.6534266666668,0.10188830023593391,0.0
SOF,Sofia Bulgaria,Vrazhdebna Airport,Sofia,592.7476177142859,0.13196459093006183,0.0
SOC,Solo City Indonesia,Adi Sumarmo Airport,Solo City,2681.7448965517237,0.5970422447531668,0.0
SNO,Sakon Nakhon Thailand,Sakon Nakhon Airport,Sakon Nakhon,120.23728689655171,0.026768668326377174,0.0
SMR,Santa Marta Colombia,Simon Bolivar Airport,Santa Marta,3995.93398,0.8896227961027617,0.0
SMF,Sacramento(Metro) CA USA,Sacramento International Airport,Sacramento,1606.1141337485712,0.3575724107748069,0.0
SLW,Saltillo Mexico,Saltillo Airport,Saltillo,1411.8767589655172,0.3143289544697153,0.0
SLV,Simla India,Simla Airport,Simla,3300.728486206896,0.7348478027345724,0.0
SLP,San Luis Potosi Mexico,San Luis Potosi Airport,San Luis Potosi,2080.227667206897,0.4631252575977056,0.0
SLM,Salamanca Spain,Matacan Airport,Salamanca,366.9872524285714,0.08170310802771966,0.0
SLL,Salalah Oman,Salalah Airport,Salalah,35.754391,0.007960071776353876,0.0
SFO,San Francisco(Intl) CA USA,SFO International Airport,San Francisco,3278.494848580645,0.7298978833986676,0.0
SFB,Orlando(Sanford) FL USA,Orlando Sanford International Airport,Orlando,1378.7379540344825,0.30695119586564273,0.0
SRZ,Santa Cruz Bolivia,El Trompillo Airport,Santa Cruz,444.60193537931036,0.09898262055491755,0.0
RTW,Saratov Tsentralny Russian Fed.,Saratov Airport,Saratov,1071.2390666666663,0.23849210185962894,0.0
SAN,San Diego(Intl) CA USA,San Diego International Airport,San Diego,2180.893311071429,0.48553665178351485,0.0
RZE,Rzeszow Poland,Jasionka Airport,Rzeszow,463.5416591111111,0.10319920923431769,0.0
RYK,Rahim Yar Khan Pakistan,Rahim Yar Khan Airport,Rahim Yar Khan,703.8115724137932,0.1566909819116281,0.0
RXS,Roxas City Philippines,Roxas City Airport,Roxas City,1580.0920133333336,0.3517790539175131,0.0
RUN,St. Denis De La Reunion Ind. Oc.,Gillot Airport,Saint Denis de la Reunion,794.6358846153843,0.17691138069181256,0.0
RUH,Riyadh Saudi Arabia,King Khaled International Airport,Riyadh,287.22566134482753,0.06394562503709092,0.0
RUD,Shahrud Iran,,Shahrud ,310.505056,0.06912836335768606,0.0
RUA,Arua Uganda,Arua Airport,Arua,670.7750755172412,0.14933600035045858,0.0
RTM,Rotterdam Netherlands,Rotterdam The Hague Airport,Rotterdam,3201.071165217391,0.712660893492695,0.0
MDK,Mbandaka D.R. of Congo (Zaire),Mbandaka Airport,Mbandaka,313.73866275862065,0.0698482677155906,0.0
RST,Rochester MN USA,Rochester International Airport,Rochester,260.0206494285714,0.05788891867255066,0.0
RSA,Santa Rosa LP Argentina,Santa Rosa Airport,Santa Rosa,22.5909972,0.005029479014519069,0.0
RPR,Raipur India,Raipur Airport,Raipur,1395.681155172414,0.31072329471579896,0.0
ROV,Rostov Russian Fed.,Rostov Airport,Rostov,1198.2017562857143,0.26675806008239833,0.0
ROS,Rosario SF Argentina,Fisherton Airport,Rosario,427.87242793103434,0.09525809675946753,0.0
ROO,Rondonopolis MT Brazil,Rondonopolis Airport,Rondonopolis,412.1478202068966,0.09175729580500168,0.0
ROC,Rochester NY USA,Greater Rochester International Airport,Rochester,1080.393618181818,0.24053019802356407,0.0
ROB,Monrovia Liberia,Roberts International Airport,Monrovia,3427.581033809523,0.7630892398193282,0.0
SAP,San Pedro Sula Honduras,Ramon Villeda Morales Airport,San Pedro Sula,3374.341,0.7512363043155655,0.0
SAT,San Antonio TX USA,San Antonio International Airport,San Antonio,1787.1112965517243,0.39786817213260783,0.0
SAV,Savannah/Hilton Head GA USA,Savannah/Hilton Head Airport,Savannah,425.9007155552608,0.09481913047883692,0.0
SBN,South Bend(Regional) IN USA,South Bend Regional,South Bend,301.62246685714285,0.06715081472213512,0.0
SEB,Sebha Libya,Sebha Airport,Sebha,9.461807724137929,0.00210650122996634,0.0
SEA,Seattle/Tacoma(Intl) WA USA,Seattle/Tacoma International Airport,Seattle,2446.108244117647,0.5445819842353746,0.0
SDR,Santander Spain,Santander Airport,Santander,1401.8428447619049,0.31209508402682257,0.0
SDK,Sandakan Sabah Malaysia,Sandakan Airport,Sandakan,165.94311222222223,0.03694424788497825,0.0
SDJ,Sendai Japan,Sendai Airport,Sendai,1140.3089700000003,0.2538692729634288,0.0
SDG,Sanandaj Iran,Sanandaj Airport,Sanandaj,131.351855862069,0.02924312710624432,0.0
SDF,Louisville KY USA,Louisville International Airport,Louisville,1085.8760888571428,0.24175077146550414,0.0
SDE,Santiago Del Estero SE Argentina,Santiago Del Estero Airport,Santiago Del Estero,80.10022268965515,0.017832873224202992,0.0
SDD,Lubango Angola,Lubango Airport,Lubango,193.46909706896554,0.04307241309676737,0.0
SCW,Syktyvkar Russian Fed.,Syktyvkar Airport,Syktyvkar,209.51660707272728,0.04664510243334984,0.0
SCV,Suceava Romania,Salcea Airport,Suceava,253.96249,0.056540178488889765,0.0
SCU,Santiago Cuba,Antonio Maceo Airport,Santiago,305.94664206896556,0.06811351452199017,0.0
SCO,Aktau Kazakhstan,Aktau Airport,Aktau,165.723479375,0.036895350583711566,0.0
SCN,Saarbruecken Germany,Ensheim Airport,Saarbruecken,640.3164371428571,0.14255493260216145,0.0
SCK,Sacramento(Stockton) CA USA,Stockton Airport,Stockton,771.092024942857,0.17166976399399997,0.0
SBZ,Sibiu Romania,Sibiu Airport,Sibiu,306.39822285714285,0.0682140508585401,0.0
SBW,Sibu Sarawak Malaysia,Sibu Airport,Sibu,66.48331793103449,0.014801314408101353,0.0
SRX,Sert Libya,Sert Airport,Sert,2.29961105,0.0005119670200982169,0.0
SSE,Sholapur India,Sholapur Airport,Sholapur,985.3868103448275,0.21937864185177233,0.0
TOF,Tomsk Bogashevo Russian Fed.,Tomsk Airport,Tomsk,534.3809299111113,0.11897029816581622,0.0
TGU,Tegucigalpa Honduras,Toncontin Airport,Tegucigalpa,327.16742672413795,0.07283794036959365,0.0
TIJ,Tijuana Mexico,Rodriguez Airport,Tijuana,2180.893311071429,0.48553665178351485,0.0
TIF,Taif Saudi Arabia,Taif Airport,Taif,167.99045482758618,0.037400051875304485,0.0
TID,Tiaret Bou Chekif Algeria,Bouchekif Airport,Tiaret,553.0333989655172,0.1231229347602779,0.0
TIA,Tirana Nene Tereza Intl Albania,Rinas Airport,Tirana,1598.5737822857145,0.35589368720590947,0.0
THR,Tehran(Mehrabad Intl) Iran,Mehrabad Airport,Tehran,1939.8894210344827,0.4318814723938117,0.0
THQ,Tianshui China,,Tianshui ,964.1047862068965,0.2146405821353021,0.0
THE,Teresina PI Brazil,Teresina Airport,Teresina,1665.0255596551726,0.3706879796755302,0.0
TGZ,Tuxtla Gutierrez Mexico,Angel Albino Corzo International Airport,Tuxtla Gutierrez,1287.0716879310341,0.28654335119968816,0.0
TGO,Tongliao China,Tongliao Airport,Tongliao,1164.369150571429,0.2592258392184828,0.0
TDX,Trat Thailand,Trat Airport,Trat,197.81889206896548,0.04404081668144665,0.0
TGM,Tirgu Mures Romania,Tirgu Mures Airport,Tirgu Mures,359.59424399999995,0.08005718773405228,0.0
TGG,Kuala Terengganu Malaysia,Sultan Mahmood Airport,Kuala Terengganu,1133.0417650000002,0.2522513605393722,0.0
TGD,Podgorica Montenegro,Podgorica Airport,Podgorica,330.6756546875,0.07361898419708253,0.0
TFS,Tenerife Sur Canary Is.,Sur Reina Sofia Airport,Tenerife,877.53995,0.19536847903850446,0.0
TFN,Tenerife(Norte) Canary Is.,Norte Los Rodeos Airport,Tenerife,877.53995,0.19536847903850446,0.0
TET,Tete Mozambique,Matundo Airport,Tete,447.8309975862069,0.09970151315015732,0.0
TEQ,Tekirdag Turkey,Corlu Airport,Tekirdag,461.56983114285714,0.10276021721910135,0.0
TEN,Tongren China,Tongren Airport,Tongren,432.28748793103443,0.09624103042199053,0.0
TIP,Tripoli Libya,Tripoli International Airport,Tripoli,1553.055,0.34575974941442217,0.0
TIR,Tirupati India,Tirupati Airport,Tirupati,821.8008862068963,0.18295917947751145,0.0
TJA,Tarija Bolivia,Tarija Airport,Tarija,82.93918103448276,0.01846491621424879,0.0
TJM,Tyumen Roshchino Russian Fed.,Tyumen Airport,Tyumen,746.2472748666667,0.1661385274565898,0.0
TNJ,Tanjung Pinang Indonesia,Kidjang Airport,Tanjung Pinang,1776.4316672222221,0.3954905448362097,0.0
TNG,Tangier Morocco,Boukhalef Airport,Tangier,3017.561833928571,0.671805843026594,0.0
TMS,Sao Tome Is.,Sao Tome Island Airport,Sao Tome Island,1347.571825,0.3000126180527641,0.0
TMP,Tampere Finland,Tampere-Pirkkala Airport,Tampere,160.8199901090909,0.03580367693413892,0.0
TMM,Tamatave Madagascar,Tamatave Airport,Tamatave,774.5074644444446,0.17243015014015,0.0
TML,Tamale Ghana,Tamale Airport,Tamale,274.0657251724138,0.06101580205382017,0.0
TMJ,Termez Uzbekistan,Termez Airport,Termez,723.0287554285712,0.1609693419076622,0.0
TLS,Toulouse France,Blagnac Airport,Toulouse,1599.243237142857,0.3560427292833953,0.0
TLN,Toulon/Hyeres France,Hyeres Airport,Toulon,3228.825844827587,0.7188399734783355,0.0
TLM,Tlemcen Zenata-Messali El Hadj Algeria,Zenata Airport,Tlemcen,1091.69569,0.24304640093957053,0.0
TLL,Tallinn Estonia,Ulemiste Airport,Tallinn,1156.78031,0.25753632042209557,0.0
TLH,Tallahassee FL USA,Tallahassee Regional Airport,Tallahassee,466.24036465517236,0.10380002746204173,0.0
TLE,Tulear Madagascar,Tulear Airport,Tulear,496.8647596153847,0.11061799793147861,0.0
TKU,Turku Finland,Turku Airport,Turku,397.150534,0.08841841989861528,0.0
TKS,Tokushima Japan,Tokushima Airport,Tokushima,2601.960995238096,0.5792797947913143,0.0
TKQ,Kigoma Tanzania,Kigoma Airport,Kigoma,1356.8929736842103,0.30208780407856944,0.0
TKG,Bandar Lampung Indonesia,Branti Airport,Bandar Lampung,2394.5561517241385,0.5331048385143483,0.0
TEE,Tbessa Algeria,Tebessa Airport,Tebessa,492.3522848275861,0.1096133766193756,0.0
TCR,Tuticorin India,Tuticorin Airport,Tuticorin,1078.6875842105262,0.24015038025896052,0.0
SSG,Malabo Equatorial Guinea,Santa Isabel Airport,Malabo,552.1519071428572,0.12292668646790333,0.0
SUJ,Satu Mare Romania,Satu Mare Airport,Satu Mare,244.58299228571428,0.05445200210149552,0.0
SXV,Salem India,Salem Airport,Salem,1933.3329344827582,0.43042178864329206,0.0
SXF,Berlin(Schoenefeld) Germany,Schoenefeld Airport,Berlin,2261.4905806666666,0.5034801835571713,0.0
SXB,Strasbourg (Intl) France,Entzheim Airport,Strasbourg,1110.0822342857143,0.24713983416944696,0.0
SVX,Yekaterinburg Koltsovo Russian Fed.,Ekaterinburg Airport,Ekaterinburg,627.1295482222223,0.13961910907449857,0.0
SVQ,Seville Spain,Sevilla Airport,Sevilla,1927.8461362857138,0.4292002517565124,0.0
SVP,Kuito Angola,Kuito Airport,Kuito,48.75534862068967,0.01085450104581129,0.0
SVG,Stavanger Norway,Sola Airport,Stavanger,606.8434963636364,0.13510278466407355,0.0
SUV,Suva Fiji,Nausori Airport,Suva,835.2460698333334,0.18595250767355587,0.0
SUB,Surabaya Indonesia,Juanda Airport,Surabaya,4373.68481724138,0.9737222226045069,0.0
TCQ,Tacna Peru,Tacna Airport,Tacna,204.12598000000003,0.045444976316855075,0.0
STW,Stavropol Shpakovskoye Russian Fed.,Stavropol Airport,Stavropol,778.717573142857,0.17336745508335583,0.0
STV,Surat India,Surat Gujarat Airport,Surat Gujarat,459.91932413793097,0.10239276153438315,0.0
STS,Santa Rosa CA USA,Sonoma County Airport,Santa Rosa,507.33384400000006,0.11294875118453343,0.0
STR,Stuttgart Germany,Echterdingen Airport,Stuttgart,1922.9126657142856,0.42810190330876235,0.0
STM,Santarem Maestro Wilson Fonseca Brazil,Eduardo Gomes Airport,Santarem,463.9594099310344,0.10329221393718678,0.0
STL,St. Louis(Intl) MO USA,Lambert-St. Louis International Airport,Saint Louis,1075.6657260000004,0.2394776179049954,0.0
STI,Santiago Dominican Rep.,Santiago Municipal Airport,Santiago,1413.6330537931035,0.3147199619095575,0.0
STG,St. George Is. AK USA,St. George Island Airport,Saint George Island,1.0626033823529413,0.00023656952214137322,0.0
