"Maldives","Total","1052 [797–1323]","692 [537–847]","360 [257–486]","","","","246 [186–309]","285 [221–349]","195 [139–263]","410 [311–516]","506 [393–620]","304 [217–410]"
"Maldives","Lower respiratory infections","58 [10–141]","29 [5–71]","29 [5–70]","28 [5–69]","13 [2–32]","15 [3–37]","13 [2–33]","12 [2–29]","15 [3–38]","17 [3–43]","17 [3–42]","18 [3–43]"
"Maldives","Trachea, bronchus, lung cancers","25 [9–49]","21 [8–40]","5 [2–9]","","","","6 [2–11]","8 [3–16]","2 [1–5]","9 [3–18]","14 [5–28]","4 [1–7]"
"Maldives","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Maldives","Ischaemic heart disease","630 [467–804]","451 [336–570]","179 [127–235]","","","","147 [109–188]","186 [139–235]","96 [69–127]","248 [184–317]","331 [247–419]","157 [112–206]"
"Maldives","Stroke","140 [94–202]","92 [62–131]","48 [31–71]","","","","33 [22–47]","38 [25–54]","26 [17–39]","55 [37–79]","68 [46–97]","41 [26–60]"
"Maldives","Chronic obstructive pulmonary disease","200 [54–399]","99 [27–198]","100 [27–200]","","","","47 [13–93]","41 [11–82]","54 [15–108]","80 [21–160]","75 [20–150]","85 [23–170]"
"Mali","Total","396308 [301755–490650]","190971 [144498–237750]","205337 [157443–252789]","","","","2202 [1677–2727]","2121 [1605–2641]","2283 [1751–2811]","2485 [1892–3077]","2476 [1874–3083]","2497 [1915–3074]"
"Mali","Lower respiratory infections","289976 [203091–383640]","142845 [100045–188986]","147130 [103046–194655]","248818 [174265–329189]","122231 [85607–161713]","126587 [88658–167476]","1611 [1129–2132]","1587 [1111–2099]","1636 [1146–2165]","1004 [703–1328]","1021 [715–1351]","993 [696–1314]"
"Mali","Trachea, bronchus, lung cancers","1003 [597–1458]","567 [338–824]","436 [259–633]","","","","6 [3–8]","6 [4–9]","5 [3–7]","13 [8–18]","16 [10–23]","10 [6–14]"
"Mali","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mali","Ischaemic heart disease","49247 [41955–56672]","22085 [18794–25278]","27162 [22904–31446]","","","","274 [233–315]","245 [209–281]","302 [255–350]","706 [602–813]","679 [578–777]","726 [613–841]"
"Mali","Stroke","34611 [29009–40189]","13367 [11162–15551]","21245 [17856–24634]","","","","192 [161–223]","148 [124–173]","236 [199–274]","454 [381–527]","379 [316–441]","519 [436–602]"
"Mali","Chronic obstructive pulmonary disease","21472 [11992–32611]","12107 [6762–18388]","9365 [5230–14223]","","","","119 [67–181]","134 [75–204]","104 [58–158]","309 [172–469]","381 [213–578]","248 [139–377]"
"Malta","Total","3224 [2618–3846]","1993 [1635–2373]","1230 [988–1518]","","","","751 [610–896]","925 [759–1101]","575 [462–710]","391 [318–467]","539 [442–642]","254 [204–314]"
"Malta","Lower respiratory infections","292 [115–523]","147 [58–263]","145 [57–260]","9 [4–16]","4 [2–8]","5 [2–8]","68 [27–122]","68 [27–122]","68 [27–122]","36 [14–64]","42 [17–76]","30 [12–54]"
"Malta","Trachea, bronchus, lung cancers","331 [164–547]","261 [129–431]","70 [35–116]","","","","77 [38–127]","121 [60–200]","33 [16–54]","41 [20–67]","67 [33–110]","18 [9–29]"
"Malta","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Malta","Ischaemic heart disease","1797 [1367–2214]","1115 [878–1342]","682 [489–886]","","","","419 [318–516]","517 [407–622]","319 [229–414]","221 [168–273]","309 [243–371]","137 [98–178]"
"Malta","Stroke","441 [294–710]","223 [154–328]","218 [134–383]","","","","103 [68–165]","103 [71–152]","102 [63–179]","52 [35–84]","59 [41–87]","45 [28–80]"
"Malta","Chronic obstructive pulmonary disease","362 [146–630]","247 [100–430]","115 [46–200]","","","","84 [34–147]","115 [46–199]","54 [22–94]","41 [17–71]","62 [25–108]","24 [10–42]"
"Marshall Islands","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mauritania","Total","86064 [68644–103637]","48496 [38664–58775]","37568 [30309–44915]","","","","2001 [1596–2410]","2238 [1784–2712]","1760 [1420–2105]","2457 [1960–2959]","2799 [2231–3392]","2140 [1727–2559]"
"Mauritania","Lower respiratory infections","62110 [46051–79233]","36443 [27020–46490]","25667 [19031–32743]","46818 [34713–59725]","27582 [20451–35186]","19235 [14262–24538]","1444 [1071–1842]","1682 [1247–2145]","1203 [892–1534]","1278 [947–1630]","1551 [1150–1979]","1029 [763–1312]"
"Mauritania","Trachea, bronchus, lung cancers","219 [135–311]","147 [91–209]","72 [44–102]","","","","5 [3–7]","7 [4–10]","3 [2–5]","9 [6–13]","13 [8–18]","6 [4–8]"
"Mauritania","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mauritania","Ischaemic heart disease","13809 [11659–15947]","7308 [6169–8429]","6502 [5462–7557]","","","","321 [271–371]","337 [285–389]","305 [256–354]","687 [580–794]","759 [641–876]","619 [520–719]"
"Mauritania","Stroke","6870 [5823–8004]","3036 [2539–3531]","3833 [3215–4463]","","","","160 [135–186]","140 [117–163]","180 [151–209]","324 [275–377]","295 [247–344]","345 [289–401]"
"Mauritania","Chronic obstructive pulmonary disease","3056 [1754–4516]","1562 [896–2308]","1494 [858–2208]","","","","71 [41–105]","72 [41–107]","70 [40–103]","159 [91–235]","180 [103–266]","142 [82–210]"
"Mauritius","Total","12318 [10273–14571]","7921 [6627–9380]","4398 [3639–5227]","","","","976 [814–1154]","1268 [1061–1501]","690 [571–820]","789 [658–933]","1090 [912–1291]","516 [427–613]"
"Mauritius","Lower respiratory infections","826 [338–1456]","500 [205–881]","326 [133–574]","156 [64–274]","90 [37–158]","66 [27–116]","65 [27–115]","80 [33–141]","51 [21–90]","66 [27–116]","84 [34–147]","51 [21–89]"
"Mauritius","Trachea, bronchus, lung cancers","349 [174–572]","272 [136–447]","76 [38–125]","","","","28 [14–45]","44 [22–72]","12 [6–20]","21 [10–35]","36 [18–59]","9 [4–14]"
"Mauritius","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mauritius","Ischaemic heart disease","6169 [4980–7292]","4044 [3249–4834]","2126 [1668–2553]","","","","489 [395–578]","647 [520–774]","334 [262–401]","387 [312–457]","539 [433–644]","243 [191–292]"
"Mauritius","Stroke","2731 [2073–3482]","1644 [1264–2068]","1086 [802–1467]","","","","216 [164–276]","263 [202–331]","170 [126–230]","173 [132–221]","225 [173–283]","125 [92–169]"
"Mauritius","Chronic obstructive pulmonary disease","2244 [934–3881]","1460 [608–2526]","783 [326–1355]","","","","178 [74–308]","234 [97–404]","123 [51–213]","141 [59–245]","206 [86–357]","88 [37–152]"
"Mexico","Total","681512 [583750–795085]","406916 [348125–472920]","274596 [234357–322902]","","","","534 [458–623]","641 [548–745]","429 [366–504]","600 [514–700]","758 [649–881]","456 [389–536]"
"Mexico","Lower respiratory infections","134148 [74852–203500]","77000 [42964–116807]","57148 [31887–86693]","57023 [31818–86503]","30651 [17102–46497]","26373 [14715–40007]","105 [59–160]","121 [68–184]","89 [50–135]","110 [61–167]","130 [73–197]","91 [51–138]"
"Mexico","Trachea, bronchus, lung cancers","20171 [10925–31210]","12344 [6686–19100]","7827 [4239–12110]","","","","16 [9–24]","19 [11–30]","12 [7–19]","19 [10–29]","24 [13–38]","14 [7–21]"
"Mexico","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mexico","Ischaemic heart disease","337502 [278462–391255]","215168 [179579–249729]","122333 [98428–144688]","","","","265 [218–307]","339 [283–393]","191 [154–226]","301 [248–349]","405 [338–470]","206 [165–243]"
"Mexico","Stroke","95959 [76230–120570]","50795 [40408–62788]","45163 [35465–58142]","","","","75 [60–95]","80 [64–99]","71 [55–91]","85 [68–107]","96 [76–119]","76 [60–98]"
"Mexico","Chronic obstructive pulmonary disease","93733 [48035–151647]","51609 [26448–83496]","42124 [21587–68151]","","","","73 [38–119]","81 [42–131]","66 [34–106]","85 [43–137]","103 [53–166]","70 [36–113]"
"Micronesia (Federated States of)","Total","812 [641–1032]","466 [369–588]","346 [270–443]","","","","774 [611–984]","867 [687–1095]","676 [528–866]","1103 [872–1403]","1315 [1043–1661]","908 [709–1164]"
"Micronesia (Federated States of)","Lower respiratory infections","192 [61–380]","103 [32–203]","89 [28–176]","116 [37–230]","63 [20–124]","53 [17–105]","183 [58–362]","192 [60–378]","175 [55–345]","183 [58–362]","196 [62–386]","172 [54–339]"
"Micronesia (Federated States of)","Trachea, bronchus, lung cancers","22 [10–38]","16 [7–27]","7 [3–11]","","","","21 [10–36]","29 [13–50]","13 [6–22]","32 [15–56]","48 [22–83]","19 [8–32]"
"Micronesia (Federated States of)","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Micronesia (Federated States of)","Ischaemic heart disease","336 [267–405]","207 [163–252]","130 [103–156]","","","","321 [254–386]","385 [302–468]","253 [202–305]","499 [396–601]","627 [493–763]","376 [300–453]"
"Micronesia (Federated States of)","Stroke","172 [126–223]","84 [61–110]","87 [65–114]","","","","164 [120–212]","156 [114–204]","171 [127–223]","253 [186–328]","258 [188–337]","248 [184–322]"
"Micronesia (Federated States of)","Chronic obstructive pulmonary disease","90 [33–162]","57 [21–102]","33 [12–60]","","","","85 [32–155]","105 [39–190]","65 [24–117]","136 [51–247]","186 [69–337]","95 [35–172]"
"Monaco","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mongolia","Total","47112 [42327–52030]","30139 [27082–33382]","16973 [15115–18808]","","","","1556 [1398–1719]","2012 [1808–2228]","1110 [989–1230]","2073 [1862–2289]","2851 [2562–3158]","1422 [1267–1576]"
"Mongolia","Lower respiratory infections","6415 [4764–8200]","4091 [3038–5229]","2324 [1726–2971]","4467 [3318–5710]","2858 [2123–3654]","1609 [1195–2057]","212 [157–271]","273 [203–349]","152 [113–194]","182 [135–232]","236 [175–302]","131 [97–167]"
"Mongolia","Trachea, bronchus, lung cancers","2045 [1263–2909]","1639 [1013–2332]","405 [250–577]","","","","68 [42–96]","109 [68–156]","27 [16–38]","104 [64–148]","187 [115–266]","39 [24–55]"
"Mongolia","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mongolia","Ischaemic heart disease","20925 [17742–24207]","14195 [12000–16478]","6730 [5657–7773]","","","","691 [586–800]","947 [801–1100]","440 [370–508]","996 [844–1152]","1431 [1210–1661]","630 [529–727]"
"Mongolia","Stroke","16149 [13239–19250]","9227 [7548–11030]","6922 [5684–8259]","","","","533 [437–636]","616 [504–736]","453 [372–540]","711 [583–847]","884 [723–1057]","568 [466–677]"
"Mongolia","Chronic obstructive pulmonary disease","1579 [897–2347]","987 [561–1468]","592 [336–880]","","","","52 [30–78]","66 [37–98]","39 [22–58]","81 [46–120]","113 [64–168]","56 [32–83]"
"Montenegro","Total","9453 [7973–11133]","5665 [4827–6590]","3788 [3091–4692]","","","","1504 [1268–1771]","1827 [1557–2125]","1189 [970–1473]","939 [792–1105]","1275 [1087–1483]","640 [522–793]"
"Montenegro","Lower respiratory infections","219 [121–331]","137 [76–208]","81 [45–123]","20 [11–30]","11 [6–17]","9 [5–13]","35 [19–53]","44 [25–67]","25 [14–39]","27 [15–40]","36 [20–54]","18 [10–28]"
"Montenegro","Trachea, bronchus, lung cancers","1250 [678–1934]","953 [517–1474]","297 [161–459]","","","","199 [108–308]","307 [167–475]","93 [51–144]","141 [77–218]","225 [122–348]","64 [35–100]"
"Montenegro","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Montenegro","Ischaemic heart disease","4296 [3372–5141]","2771 [2215–3293]","1525 [1151–1911]","","","","683 [536–818]","894 [714–1062]","479 [361–600]","422 [331–505]","621 [496–737]","247 [186–310]"
"Montenegro","Stroke","3097 [2240–4376]","1406 [1061–1873]","1691 [1186–2511]","","","","493 [356–696]","453 [342–604]","531 [372–788]","294 [213–416]","309 [233–412]","278 [195–413]"
"Montenegro","Chronic obstructive pulmonary disease","591 [303–955]","397 [203–641]","195 [100–314]","","","","94 [48–152]","128 [66–207]","61 [31–99]","55 [28–89]","85 [44–137]","32 [17–52]"
"Morocco","Total","314788 [275670–355227]","174964 [154026–198395]","139824 [122128–158635]","","","","892 [781–1007]","1002 [882–1136]","785 [686–891]","997 [873–1125]","1187 [1045–1346]","832 [727–944]"
"Morocco","Lower respiratory infections","74017 [51128–98949]","39266 [27124–52493]","34750 [24004–46456]","48582 [33559–64947]","26463 [18280–35376]","22119 [15279–29570]","210 [145–280]","225 [155–301]","195 [135–261]","207 [143–277]","226 [156–302]","191 [132–255]"
"Morocco","Trachea, bronchus, lung cancers","21030 [12406–30706]","18633 [10992–27206]","2397 [1414–3499]","","","","60 [35–87]","107 [63–156]","13 [8–20]","64 [38–93]","116 [69–170]","14 [8–21]"
"Morocco","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Morocco","Ischaemic heart disease","151502 [124848–177120]","81377 [67364–95006]","70125 [56603–82728]","","","","429 [354–502]","466 [386–544]","394 [318–464]","499 [411–584]","581 [481–678]","429 [346–506]"
"Morocco","Stroke","42231 [33518–53136]","20120 [15968–25032]","22110 [17584–28268]","","","","120 [95–151]","115 [91–143]","124 [99–159]","140 [111–176]","149 [118–185]","135 [107–172]"
"Morocco","Chronic obstructive pulmonary disease","26009 [14472–39565]","15567 [8662–23681]","10442 [5810–15884]","","","","74 [41–112]","89 [50–136]","59 [33–89]","87 [48–132]","115 [64–175]","64 [35–97]"
"Mozambique","Total","287994 [181767–406436]","147076 [92987–207346]","140917 [89037–199085]","","","","999 [630–1410]","1045 [661–1474]","955 [603–1349]","1078 [680–1521]","1182 [747–1667]","991 [626–1400]"
"Mozambique","Lower respiratory infections","219593 [117820–337298]","112224 [60213–172378]","107369 [57608–164921]","174278 [93507–267694]","88655 [47567–136175]","85624 [45940–131519]","762 [409–1170]","798 [428–1225]","727 [390–1117]","540 [290–830]","575 [309–884]","512 [275–786]"
"Mozambique","Trachea, bronchus, lung cancers","1094 [587–1701]","656 [352–1020]","438 [235–681]","","","","4 [2–6]","5 [3–7]","3 [2–5]","9 [5–13]","12 [6–19]","6 [3–9]"
"Mozambique","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Mozambique","Ischaemic heart disease","29425 [24473–34115]","15596 [12926–18165]","13829 [11277–16291]","","","","102 [85–118]","111 [92–129]","94 [76–110]","231 [192–267]","264 [219–308]","201 [164–237]"
"Mozambique","Stroke","28304 [22500–34643]","13330 [10612–16214]","14974 [11868–18508]","","","","98 [78–120]","95 [75–115]","101 [80–125]","220 [175–269]","230 [183–280]","210 [167–260]"
"Mozambique","Chronic obstructive pulmonary disease","9577 [4768–15586]","5271 [2624–8577]","4307 [2144–7009]","","","","33 [17–54]","37 [19–61]","29 [15–47]","78 [39–127]","100 [50–163]","62 [31–101]"
"Myanmar","Total","853847 [732516–984061]","479201 [409928–553120]","374647 [322801–431132]","","","","1615 [1385–1861]","1855 [1587–2141]","1385 [1193–1594]","1904 [1634–2195]","2323 [1987–2682]","1561 [1345–1796]"
"Myanmar","Lower respiratory infections","305197 [218316–397483]","164529 [117693–214280]","140668 [100623–183203]","205998 [147356–268289]","113937 [81502–148390]","92062 [65854–119899]","577 [413–752]","637 [456–830]","520 [372–677]","613 [439–798]","673 [481–876]","556 [398–724]"
"Myanmar","Trachea, bronchus, lung cancers","43640 [26305–62933]","24557 [14802–35413]","19083 [11503–27519]","","","","83 [50–119]","95 [57–137]","71 [43–102]","98 [59–141]","124 [75–179]","77 [46–111]"
"Myanmar","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Myanmar","Ischaemic heart disease","151112 [126718–174313]","83723 [70350–96730]","67389 [56482–78202]","","","","286 [240–330]","324 [272–374]","249 [209–289]","348 [292–401]","415 [348–479]","289 [242–336]"
"Myanmar","Stroke","203771 [168565–241124]","110135 [90859–130537]","93636 [77639–111381]","","","","385 [319–456]","426 [352–505]","346 [287–412]","470 [389–556]","556 [459–659]","399 [330–474]"
"Myanmar","Chronic obstructive pulmonary disease","150127 [84492–225652]","96256 [54173–144680]","53871 [30319–80972]","","","","284 [160–427]","373 [210–560]","199 [112–299]","376 [211–565]","555 [313–835]","240 [135–361]"
"Namibia","Total","27585 [20555–35006]","14501 [10783–18465]","13084 [9731–16557]","","","","1112 [829–1412]","1203 [894–1531]","1027 [764–1300]","1596 [1189–2025]","1913 [1422–2436]","1363 [1013–1724]"
"Namibia","Lower respiratory infections","16165 [9320–23704]","8556 [4933–12546]","7609 [4387–11158]","9710 [5599–14239]","5097 [2939–7474]","4613 [2660–6765]","652 [376–956]","710 [409–1041]","597 [344–876]","656 [378–961]","760 [438–1115]","576 [332–844]"
"Namibia","Trachea, bronchus, lung cancers","188 [103–288]","117 [64–178]","72 [39–110]","","","","8 [4–12]","10 [5–15]","6 [3–9]","14 [8–22]","21 [11–32]","9 [5–14]"
"Namibia","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Namibia","Ischaemic heart disease","5406 [4468–6324]","2809 [2310–3297]","2598 [2120–3043]","","","","218 [180–255]","233 [192–273]","204 [166–239]","440 [363–514]","525 [432–617]","374 [305–438]"
"Namibia","Stroke","3319 [2626–4072]","1498 [1189–1828]","1822 [1433–2251]","","","","134 [106–164]","124 [99–152]","143 [113–177]","273 [216–335]","287 [228–351]","262 [206–324]"
"Namibia","Chronic obstructive pulmonary disease","2506 [1309–3980]","1522 [795–2418]","984 [514–1562]","","","","101 [53–161]","126 [66–201]","77 [40–123]","213 [111–339]","319 [167–507]","142 [74–226]"
"Nauru","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Nepal","Total","653485 [584926–729166]","362250 [327279–401362]","291235 [258712–327479]","","","","2255 [2018–2516]","2576 [2327–2854]","1952 [1734–2195]","2939 [2630–3279]","3411 [3082–3780]","2509 [2228–2821]"
"Nepal","Lower respiratory infections","183499 [145610–220034]","95055 [75428–113981]","88444 [70182–106054]","115948 [92007–139034]","64366 [51076–77182]","51582 [40931–61852]","633 [502–759]","676 [536–810]","593 [470–711]","685 [544–822]","703 [558–843]","664 [527–796]"
"Nepal","Trachea, bronchus, lung cancers","27529 [19932–34839]","12653 [9161–16013]","14876 [10770–18826]","","","","95 [69–120]","90 [65–114]","100 [72–126]","126 [91–160]","125 [91–158]","128 [92–162]"
"Nepal","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Nepal","Ischaemic heart disease","213405 [185044–243296]","137930 [119570–157747]","75475 [65335–86077]","","","","736 [638–839]","981 [850–1122]","506 [438–577]","1011 [877–1153]","1376 [1193–1574]","683 [591–779]"
"Nepal","Stroke","88686 [75981–103097]","51043 [43648–59388]","37643 [32336–43653]","","","","306 [262–356]","363 [310–422]","252 [217–293]","421 [361–489]","513 [438–596]","338 [291–393]"
"Nepal","Chronic obstructive pulmonary disease","140366 [94151–191963]","65568 [43980–89670]","74798 [50171–102293]","","","","484 [325–662]","466 [313–638]","501 [336–686]","695 [466–950]","695 [466–950]","696 [467–951]"
"Netherlands","Total","95897 [73308–121355]","54309 [42184–67757]","41588 [30935–53440]","","","","565 [432–714]","643 [499–802]","487 [362–626]","292 [223–370]","362 [281–452]","229 [170–294]"
"Netherlands","Lower respiratory infections","7175 [2464–13650]","3650 [1253–6943]","3526 [1211–6707]","107 [37–203]","60 [21–115]","46 [16–88]","42 [15–80]","43 [15–82]","41 [14–79]","22 [7–41]","25 [8–47]","19 [7–36]"
"Netherlands","Trachea, bronchus, lung cancers","17924 [8541–30261]","10188 [4854–17200]","7736 [3686–13061]","","","","106 [50–178]","121 [57–204]","91 [43–153]","58 [28–97]","67 [32–113]","50 [24–85]"
"Netherlands","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Netherlands","Ischaemic heart disease","33197 [24712–41068]","21056 [16319–25405]","12141 [8330–16004]","","","","195 [145–242]","249 [193–301]","142 [98–187]","103 [77–127]","145 [113–175]","62 [42–82]"
"Netherlands","Stroke","14545 [9455–24440]","6974 [4774–10699]","7571 [4605–13854]","","","","86 [56–144]","83 [57–127]","89 [54–162]","43 [28–72]","46 [32–71]","40 [24–73]"
"Netherlands","Chronic obstructive pulmonary disease","23055 [8870–41106]","12442 [4787–22184]","10613 [4083–18922]","","","","136 [52–242]","147 [57–263]","124 [48–222]","67 [26–119]","79 [30–141]","58 [22–103]"
"New Zealand","Total","11241 [7763–15257]","6586 [4641–8708]","4655 [3142–6647]","","","","241 [167–327]","287 [202–380]","197 [133–281]","151 [104–204]","195 [137–258]","110 [74–157]"
"New Zealand","Lower respiratory infections","483 [44–1428]","213 [20–630]","270 [25–798]","82 [8–244]","43 [4–128]","39 [4–116]","10 [1–31]","9 [1–28]","11 [1–34]","7 [1–21]","7 [1–21]","7 [1–21]"
"New Zealand","Trachea, bronchus, lung cancers","882 [195–2058]","469 [104–1094]","413 [92–964]","","","","19 [4–44]","20 [5–48]","17 [4–41]","12 [3–28]","13 [3–31]","11 [2–26]"
"New Zealand","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"New Zealand","Ischaemic heart disease","6143 [4027–8511]","4082 [2745–5599]","2061 [1244–3062]","","","","132 [86–183]","178 [120–244]","87 [53–129]","84 [55–116]","124 [83–170]","47 [29–70]"
"New Zealand","Stroke","1937 [1033–4069]","870 [493–1648]","1066 [528–2449]","","","","42 [22–87]","38 [22–72]","45 [22–103]","25 [13–53]","25 [14–48]","25 [12–58]"
"New Zealand","Chronic obstructive pulmonary disease","1796 [286–4265]","951 [152–2259]","845 [135–2006]","","","","39 [6–92]","42 [7–99]","36 [6–85]","22 [4–53]","25 [4–60]","20 [3–47]"
"Nicaragua","Total","32730 [26880–39506]","18287 [14871–22195]","14443 [11936–17337]","","","","532 [437–642]","603 [491–732]","463 [383–556]","651 [535–786]","774 [630–940]","543 [449–652]"
"Nicaragua","Lower respiratory infections","9433 [4609–15244]","5666 [2769–9157]","3766 [1840–6087]","6290 [3074–10165]","3873 [1892–6259]","2417 [1181–3906]","153 [75–248]","187 [91–302]","121 [59–195]","151 [74–243]","181 [89–293]","120 [59–194]"
"Nicaragua","Trachea, bronchus, lung cancers","814 [427–1297]","497 [260–791]","317 [166–506]","","","","13 [7–21]","16 [9–26]","10 [5–16]","18 [9–29]","25 [13–39]","13 [7–20]"
"Nicaragua","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Nicaragua","Ischaemic heart disease","14621 [12088–16962]","8135 [6757–9453]","6486 [5266–7638]","","","","238 [197–276]","268 [223–312]","208 [169–245]","313 [259–363]","378 [314–439]","257 [209–303]"
"Nicaragua","Stroke","5009 [3967–6142]","2481 [1973–3031]","2528 [1991–3119]","","","","81 [64–100]","82 [65–100]","81 [64–100]","106 [84–129]","114 [91–139]","98 [77–121]"
"Nicaragua","Chronic obstructive pulmonary disease","2853 [1329–4756]","1508 [702–2514]","1345 [626–2242]","","","","46 [22–77]","50 [23–83]","43 [20–72]","64 [30–107]","76 [36–127]","54 [25–90]"
"Niger","Total","841844 [694869–989666]","430488 [356228–505370]","411356 [338641–484297]","","","","4072 [3361–4787]","4155 [3438–4877]","3989 [3284–4697]","3929 [3243–4619]","4224 [3496–4959]","3645 [3000–4291]"
"Niger","Lower respiratory infections","710039 [566177–856726]","359057 [286308–433235]","350982 [279869–423491]","545183 [434722–657813]","267779 [213524–323099]","277404 [221199–334713]","3435 [2739–4144]","3465 [2763–4181]","3404 [2714–4107]","2335 [1862–2818]","2526 [2015–3048]","2159 [1722–2605]"
"Niger","Trachea, bronchus, lung cancers","573 [389–755]","406 [275–534]","168 [114–221]","","","","3 [2–4]","4 [3–5]","2 [1–2]","6 [4–8]","9 [6–12]","4 [2–5]"
"Niger","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Niger","Ischaemic heart disease","65161 [56310–74609]","37249 [32035–42716]","27912 [23944–32093]","","","","315 [272–361]","360 [309–412]","271 [232–311]","799 [691–915]","887 [762–1017]","707 [607–813]"
"Niger","Stroke","45974 [39446–52731]","22301 [19070–25614]","23673 [20313–27157]","","","","222 [191–255]","215 [184–247]","230 [197–263]","528 [453–606]","495 [424–569]","556 [477–638]"
"Niger","Chronic obstructive pulmonary disease","20096 [12694–28342]","11475 [7248–16183]","8621 [5446–12159]","","","","97 [61–137]","111 [70–156]","84 [53–118]","260 [164–367]","307 [194–433]","218 [138–308]"
"Nigeria","Total","7523259 [6223125–8930868]","3917165 [3229176–4655092]","3606093 [2993497–4277395]","","","","4045 [3346–4802]","4157 [3427–4940]","3930 [3262–4661]","4493 [3717–5334]","4616 [3806–5486]","4368 [3626–5181]"
"Nigeria","Lower respiratory infections","6282620 [4951829–7662416]","3303363 [2603641–4028851]","2979257 [2348188–3633565]","4330968 [3413578–5282140]","2334180 [1839752–2846815]","1996788 [1573826–2435325]","3378 [2662–4120]","3506 [2763–4276]","3247 [2559–3960]","2949 [2324–3597]","3085 [2431–3762]","2817 [2221–3436]"
"Nigeria","Trachea, bronchus, lung cancers","7978 [5298–10688]","3913 [2599–5242]","4065 [2700–5446]","","","","4 [3–6]","4 [3–6]","4 [3–6]","9 [6–11]","9 [6–12]","8 [5–11]"
"Nigeria","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Nigeria","Ischaemic heart disease","648968 [554857–746663]","343553 [295133–396207]","305414 [259656–352832]","","","","349 [298–401]","365 [313–420]","333 [283–385]","827 [707–951]","867 [745–1000]","785 [667–907]"
"Nigeria","Stroke","397731 [340966–458072]","179174 [153726–206801]","218557 [187193–251267]","","","","214 [183–246]","190 [163–219]","238 [204–274]","465 [399–536]","416 [357–480]","510 [437–586]"
"Nigeria","Chronic obstructive pulmonary disease","185962 [114181–264315]","87162 [53517–123886]","98801 [60664–140429]","","","","100 [61–142]","93 [57–131]","108 [66–153]","243 [149–346]","240 [147–341]","247 [152–351]"
"Niue","Cataracts","0 [0–0]","","0 [0–0]","","","","0 [0–0]","","0 [0–0]","0 [0–0]","","0 [0–0]"
"Norway","Total","16131 [11447–21758]","9333 [6797–12164]","6798 [4586–9672]","","","","307 [218–414]","352 [257–459]","261 [176–371]","169 [120–228]","218 [159–284]","122 [83–174]"
"Norway","Lower respiratory infections","1171 [176–2954]","589 [89–1487]","581 [88–1467]","16 [2–39]","9 [1–23]","6 [1–16]","22 [3–56]","22 [3–56]","22 [3–56]","11 [2–27]","13 [2–32]","9 [1–22]"
